CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TenureDays,SnapshotDate,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
13322,103,6,257.82,42.97,199,2011-12-10 18:30:00,2,4,4,10,244
13323,17,5,136.82999999999998,27.365999999999996,116,2011-12-10 18:30:00,4,3,3,10,433
13324,10,7,544.33,77.76142857142858,178,2011-12-10 18:30:00,5,4,4,13,544
13325,19,17,1552.86,91.34470588235294,470,2011-12-10 18:30:00,4,5,5,14,455
13326,19,3,5.92,1.9733333333333334,28,2011-12-10 18:30:00,4,3,1,8,431
13327,357,1,11.04,11.04,357,2011-12-10 18:30:00,1,1,1,3,111
13328,170,1,6.5,6.5,170,2011-12-10 18:30:00,2,1,1,4,211
13329,253,7,238.78,34.11142857142857,487,2011-12-10 18:30:00,1,4,4,9,144
13330,19,11,1539.2,139.92727272727274,175,2011-12-10 18:30:00,4,5,5,14,455
13331,15,1,4.07,4.07,15,2011-12-10 18:30:00,5,1,1,7,511
13332,111,5,313.78999999999996,62.757999999999996,225,2011-12-10 18:30:00,2,3,4,9,234
13333,14,25,8845.71,353.8284,716,2011-12-10 18:30:00,5,5,5,15,555
13334,21,4,291.02,72.755,93,2011-12-10 18:30:00,4,3,4,11,434
13335,306,2,21.76,10.88,317,2011-12-10 18:30:00,1,2,2,5,122
13336,359,3,104.12,34.70666666666667,439,2011-12-10 18:30:00,1,3,3,7,133
13337,377,2,57.67,28.835,408,2011-12-10 18:30:00,1,2,2,5,122
13338,411,3,66.63,22.209999999999997,463,2011-12-10 18:30:00,1,3,2,6,132
13339,79,8,362.88,45.36,387,2011-12-10 18:30:00,2,4,4,10,244
13340,35,2,23.32,11.66,62,2011-12-10 18:30:00,3,2,2,7,322
13341,104,3,78.45,26.150000000000002,173,2011-12-10 18:30:00,2,3,3,8,233
13342,360,3,26.35,8.783333333333333,419,2011-12-10 18:30:00,1,3,2,6,132
13343,11,26,13055.89,502.14961538461534,715,2011-12-10 18:30:00,5,5,5,15,555
13344,30,2,43.5,21.75,62,2011-12-10 18:30:00,4,2,2,8,422
13345,82,10,397.05,39.705,246,2011-12-10 18:30:00,2,5,4,11,254
13346,32,12,1172.76,97.73,374,2011-12-10 18:30:00,4,5,5,14,455
13348,36,14,1309.29,93.52071428571428,552,2011-12-10 18:30:00,3,5,5,13,355
13349,16,15,886.96,59.13066666666667,360,2011-12-10 18:30:00,5,5,5,15,555
13350,206,1,47.13,47.13,206,2011-12-10 18:30:00,1,1,2,4,112
13351,60,5,167.88,33.576,144,2011-12-10 18:30:00,3,3,3,9,333
13352,27,2,4.26,2.13,62,2011-12-10 18:30:00,4,2,1,7,421
13353,9,9,348.99,38.77666666666667,296,2011-12-10 18:30:00,5,4,4,13,544
13354,490,3,120.74,40.24666666666666,526,2011-12-10 18:30:00,1,3,3,7,133
13355,227,6,194.26,32.376666666666665,347,2011-12-10 18:30:00,1,4,3,8,143
13356,369,4,69.16,17.29,415,2011-12-10 18:30:00,1,3,3,7,133
13357,15,4,80.35,20.0875,111,2011-12-10 18:30:00,5,3,3,11,533
13358,91,4,69.34,17.335,115,2011-12-10 18:30:00,2,3,3,8,233
13359,32,1,7.73,7.73,32,2011-12-10 18:30:00,4,1,1,6,411
13360,106,4,329.68,82.42,178,2011-12-10 18:30:00,2,3,4,9,234
13361,32,12,1069.6000000000001,89.13333333333334,304,2011-12-10 18:30:00,4,5,5,14,455
13362,427,3,49.519999999999996,16.506666666666664,461,2011-12-10 18:30:00,1,3,2,6,132
13363,23,2,25.52,12.76,37,2011-12-10 18:30:00,4,2,2,8,422
13364,1,29,8901.28,306.94068965517243,696,2011-12-10 18:30:00,5,5,5,15,555
13365,51,2,119.96000000000001,59.980000000000004,84,2011-12-10 18:30:00,3,2,3,8,323
13366,10,2,34.74,17.37,30,2011-12-10 18:30:00,5,2,2,9,522
13367,54,3,98.6,32.86666666666667,78,2011-12-10 18:30:00,3,3,3,9,333
13368,34,2,11.469999999999999,5.734999999999999,34,2011-12-10 18:30:00,4,2,1,7,421
13369,233,7,292.81,41.83,365,2011-12-10 18:30:00,1,4,4,9,144
13370,1,2,38.04,19.02,24,2011-12-10 18:30:00,5,2,2,9,522
13371,104,3,122.63,40.876666666666665,144,2011-12-10 18:30:00,2,3,3,8,233
13372,12,2,13.95,6.975,37,2011-12-10 18:30:00,5,2,1,8,521
13373,112,7,284.6,40.65714285714286,296,2011-12-10 18:30:00,2,4,4,10,244
13374,21,1,5.74,5.74,21,2011-12-10 18:30:00,4,1,1,6,411
13375,130,3,127.10000000000001,42.36666666666667,204,2011-12-10 18:30:00,2,3,3,8,233
13376,165,2,55.22,27.61,191,2011-12-10 18:30:00,2,2,2,6,222
13377,359,3,120.78999999999999,40.26333333333333,433,2011-12-10 18:30:00,1,3,3,7,133
13378,171,3,57.339999999999996,19.113333333333333,187,2011-12-10 18:30:00,2,3,2,7,232
13379,16,1,10.95,10.95,16,2011-12-10 18:30:00,5,1,1,7,511
13380,240,3,87.82,29.27333333333333,274,2011-12-10 18:30:00,1,3,3,7,133
13381,20,3,61.08,20.36,58,2011-12-10 18:30:00,4,3,2,9,432
13382,93,4,168.57,42.1425,115,2011-12-10 18:30:00,2,3,3,8,233
13383,62,3,48.83,16.276666666666667,130,2011-12-10 18:30:00,3,3,2,8,332
13384,56,6,251.48,41.913333333333334,216,2011-12-10 18:30:00,3,4,4,11,344
13385,13,9,1045.23,116.13666666666667,182,2011-12-10 18:30:00,5,4,5,14,545
13386,37,15,2041.63,136.10866666666666,521,2011-12-10 18:30:00,3,5,5,13,355
13387,412,3,7.01,2.3366666666666664,469,2011-12-10 18:30:00,1,3,1,5,131
13389,74,1,54.9,54.9,74,2011-12-10 18:30:00,3,1,2,6,312
13390,21,20,5723.94,286.197,636,2011-12-10 18:30:00,4,5,5,14,455
13391,78,6,375.16,62.52666666666667,293,2011-12-10 18:30:00,2,4,4,10,244
13392,40,12,1156.92,96.41000000000001,320,2011-12-10 18:30:00,3,5,5,13,355
13393,53,4,88.22,22.055,88,2011-12-10 18:30:00,3,3,3,9,333
13394,23,2,24.62,12.31,38,2011-12-10 18:30:00,4,2,2,8,422
13395,38,5,374.21,74.842,185,2011-12-10 18:30:00,3,3,4,10,334
13396,400,3,55.93,18.643333333333334,442,2011-12-10 18:30:00,1,3,2,6,132
13397,32,13,1861.21,143.17000000000002,494,2011-12-10 18:30:00,4,5,5,14,455
13398,95,6,127.35,21.224999999999998,174,2011-12-10 18:30:00,2,4,3,9,243
13399,49,16,2009.43,125.589375,680,2011-12-10 18:30:00,3,5,5,13,355
13400,32,8,575.16,71.895,260,2011-12-10 18:30:00,4,4,4,12,444
13401,380,1,33.78,33.78,380,2011-12-10 18:30:00,1,1,2,4,112
13402,38,1,5.96,5.96,38,2011-12-10 18:30:00,3,1,1,5,311
13403,62,9,347.14,38.57111111111111,254,2011-12-10 18:30:00,3,4,4,11,344
13404,222,5,176.74,35.348,314,2011-12-10 18:30:00,1,3,3,7,133
13405,284,3,40.65,13.549999999999999,372,2011-12-10 18:30:00,1,3,2,6,132
13406,1,2,13.93,6.965,13,2011-12-10 18:30:00,5,2,1,8,521
13407,226,8,153.68,19.21,421,2011-12-10 18:30:00,1,4,3,8,143
13408,37,6,285.52,47.586666666666666,166,2011-12-10 18:30:00,3,4,4,11,344
13409,488,2,9.86,4.93,507,2011-12-10 18:30:00,1,2,1,4,121
13410,42,8,327.44,40.93,198,2011-12-10 18:30:00,3,4,4,11,344
13411,38,2,21.1,10.55,82,2011-12-10 18:30:00,3,2,2,7,322
13412,56,10,282.19,28.219,343,2011-12-10 18:30:00,3,5,4,12,354
13413,228,1,11.900000000000002,11.900000000000002,228,2011-12-10 18:30:00,1,1,1,3,111
13414,9,22,7134.99,324.31772727272727,689,2011-12-10 18:30:00,5,5,5,15,555
13415,200,2,65.00999999999999,32.504999999999995,228,2011-12-10 18:30:00,1,2,2,5,122
13416,34,1,10.059999999999999,10.059999999999999,34,2011-12-10 18:30:00,4,1,1,6,411
13417,251,7,237.20000000000002,33.885714285714286,359,2011-12-10 18:30:00,1,4,4,9,144
13418,67,3,105.72,35.24,147,2011-12-10 18:30:00,3,3,3,9,333
13419,9,1,5.96,5.96,9,2011-12-10 18:30:00,5,1,1,7,511
13420,5,2,21.42,10.71,35,2011-12-10 18:30:00,5,2,2,9,522
13421,86,8,519.54,64.9425,286,2011-12-10 18:30:00,2,4,4,10,244
13422,92,3,33.6,11.200000000000001,101,2011-12-10 18:30:00,2,3,2,7,232
13423,138,3,75.68,25.22666666666667,221,2011-12-10 18:30:00,2,3,3,8,233
13424,127,3,47.16,15.719999999999999,174,2011-12-10 18:30:00,2,3,2,7,232
13425,29,8,744.74,93.0925,210,2011-12-10 18:30:00,4,4,4,12,444
13426,67,5,256.91,51.382000000000005,223,2011-12-10 18:30:00,3,3,4,10,334
13427,3,2,23.6,11.8,35,2011-12-10 18:30:00,5,2,2,9,522
13428,4,2,5.73,2.865,27,2011-12-10 18:30:00,5,2,1,8,521
13429,9,2,22.09,11.045,37,2011-12-10 18:30:00,5,2,2,9,522
13430,21,2,34.879999999999995,17.439999999999998,35,2011-12-10 18:30:00,4,2,2,8,422
13431,274,3,51.050000000000004,17.01666666666667,316,2011-12-10 18:30:00,1,3,2,6,132
13432,258,1,1.76,1.76,258,2011-12-10 18:30:00,1,1,1,3,111
13433,325,2,34.370000000000005,17.185000000000002,367,2011-12-10 18:30:00,1,2,2,5,122
13434,90,7,164.14,23.448571428571427,210,2011-12-10 18:30:00,2,4,3,9,243
13435,216,6,206.7,34.449999999999996,286,2011-12-10 18:30:00,1,4,3,8,143
13436,12,5,209.1,41.82,156,2011-12-10 18:30:00,5,3,3,11,533
13437,188,1,19.48,19.48,188,2011-12-10 18:30:00,1,1,1,3,111
13438,81,3,103.33000000000001,34.443333333333335,123,2011-12-10 18:30:00,2,3,3,8,233
13439,39,9,640.87,71.20777777777778,220,2011-12-10 18:30:00,3,4,4,11,344
13440,181,5,41.15,8.23,214,2011-12-10 18:30:00,2,3,2,7,232
13441,7,4,159.84,39.96,67,2011-12-10 18:30:00,5,3,3,11,533
13442,120,5,239.5,47.9,272,2011-12-10 18:30:00,2,3,4,9,234
13443,195,2,43.36,21.68,208,2011-12-10 18:30:00,1,2,2,5,122
13444,31,3,17.83,5.9433333333333325,68,2011-12-10 18:30:00,4,3,1,8,431
13445,32,12,1215.97,101.33083333333333,472,2011-12-10 18:30:00,4,5,5,14,455
13446,18,32,7769.4,242.79375,681,2011-12-10 18:30:00,4,5,5,14,455
13447,90,9,347.7,38.63333333333333,342,2011-12-10 18:30:00,2,4,4,10,244
13448,398,3,47.36,15.786666666666667,419,2011-12-10 18:30:00,1,3,2,6,132
13449,1,1,5.4,5.4,1,2011-12-10 18:30:00,5,1,1,7,511
13450,14,12,1561.67,130.13916666666668,254,2011-12-10 18:30:00,5,5,5,15,555
13451,414,2,6.31,3.155,455,2011-12-10 18:30:00,1,2,1,4,121
13452,23,12,1197.94,99.82833333333333,453,2011-12-10 18:30:00,4,5,5,14,455
13453,47,10,593.32,59.33200000000001,252,2011-12-10 18:30:00,3,5,4,12,354
13454,30,2,21.19,10.595,60,2011-12-10 18:30:00,4,2,2,8,422
13455,19,15,1624.3799999999999,108.29199999999999,272,2011-12-10 18:30:00,4,5,5,14,455
13456,19,8,950.93,118.86625,204,2011-12-10 18:30:00,4,4,5,13,445
13457,83,4,229.43,57.3575,163,2011-12-10 18:30:00,2,3,4,9,234
13458,154,8,234.54,29.3175,266,2011-12-10 18:30:00,2,4,4,10,244
13459,10,2,15.190000000000001,7.595000000000001,23,2011-12-10 18:30:00,5,2,1,8,521
13460,3,2,27.619999999999997,13.809999999999999,27,2011-12-10 18:30:00,5,2,2,9,522
13461,27,17,1843.6000000000001,108.44705882352942,555,2011-12-10 18:30:00,4,5,5,14,455
13462,36,13,1448.1,111.39230769230768,388,2011-12-10 18:30:00,3,5,5,13,355
13463,322,1,4.99,4.99,322,2011-12-10 18:30:00,1,1,1,3,111
13464,119,9,534.47,59.385555555555555,304,2011-12-10 18:30:00,2,4,4,10,244
13465,34,1,21.0,21.0,34,2011-12-10 18:30:00,4,1,2,7,412
13466,72,4,17.450000000000003,4.362500000000001,158,2011-12-10 18:30:00,3,3,1,7,331
13467,31,15,1671.12,111.40799999999999,421,2011-12-10 18:30:00,4,5,5,14,455
13468,35,1,17.02,17.02,35,2011-12-10 18:30:00,3,1,1,5,311
13469,51,8,455.41,56.92625,268,2011-12-10 18:30:00,3,4,4,11,344
13470,203,9,248.03,27.558888888888887,341,2011-12-10 18:30:00,1,4,4,9,144
13471,60,2,37.62,18.81,78,2011-12-10 18:30:00,3,2,2,7,322
13472,92,3,104.47,34.82333333333333,126,2011-12-10 18:30:00,2,3,3,8,233
13475,22,1,10.05,10.05,22,2011-12-10 18:30:00,4,1,1,6,411
13476,15,1,2.43,2.43,15,2011-12-10 18:30:00,5,1,1,7,511
13477,82,4,134.88,33.72,183,2011-12-10 18:30:00,2,3,3,8,233
13478,47,11,969.6800000000001,88.15272727272728,303,2011-12-10 18:30:00,3,5,5,13,355
13479,274,3,27.93,9.31,342,2011-12-10 18:30:00,1,3,2,6,132
13480,27,2,9.62,4.81,68,2011-12-10 18:30:00,4,2,1,7,421
13481,5,8,330.61,41.32625,105,2011-12-10 18:30:00,5,4,4,13,544
13482,129,5,204.31,40.862,228,2011-12-10 18:30:00,2,3,3,8,233
13483,111,5,94.65,18.93,240,2011-12-10 18:30:00,2,3,3,8,233
13484,3,27,7685.86,284.6614814814815,700,2011-12-10 18:30:00,5,5,5,15,555
13485,259,1,21.13,21.13,259,2011-12-10 18:30:00,1,1,2,4,112
13486,89,6,332.37,55.395,290,2011-12-10 18:30:00,2,4,4,10,244
13487,73,1,3.98,3.98,73,2011-12-10 18:30:00,3,1,1,5,311
13489,30,2,22.189999999999998,11.094999999999999,74,2011-12-10 18:30:00,4,2,2,8,422
13490,112,6,154.01,25.668333333333333,204,2011-12-10 18:30:00,2,4,3,9,243
13491,71,7,483.62,69.08857142857143,265,2011-12-10 18:30:00,3,4,4,11,344
13492,29,4,30.24,7.56,75,2011-12-10 18:30:00,4,3,2,9,432
13493,218,1,11.69,11.69,218,2011-12-10 18:30:00,1,1,1,3,111
13494,95,2,49.98,24.99,111,2011-12-10 18:30:00,2,2,2,6,222
13495,66,1,4.89,4.89,66,2011-12-10 18:30:00,3,1,1,5,311
13496,4,16,1306.96,81.685,425,2011-12-10 18:30:00,5,5,5,15,555
13497,23,4,7.859999999999999,1.9649999999999999,66,2011-12-10 18:30:00,4,3,1,8,431
13498,41,16,2258.71,141.169375,531,2011-12-10 18:30:00,3,5,5,13,355
13499,28,12,1264.39,105.36583333333334,468,2011-12-10 18:30:00,4,5,5,14,455
13500,167,2,32.69,16.345,172,2011-12-10 18:30:00,2,2,2,6,222
13501,8,17,1749.4,102.90588235294118,388,2011-12-10 18:30:00,5,5,5,15,555
13502,19,14,4663.2300000000005,333.08785714285716,305,2011-12-10 18:30:00,4,5,5,14,455
13503,23,30,8779.21,292.64033333333333,716,2011-12-10 18:30:00,4,5,5,14,455
13504,33,2,61.6,30.8,44,2011-12-10 18:30:00,4,2,2,8,422
13505,44,3,14.81,4.9366666666666665,123,2011-12-10 18:30:00,3,3,1,7,331
13506,21,15,5105.5,340.3666666666667,321,2011-12-10 18:30:00,4,5,5,14,455
13507,406,3,32.83,10.943333333333333,448,2011-12-10 18:30:00,1,3,2,6,132
13508,19,2,14.73,7.365,34,2011-12-10 18:30:00,4,2,1,7,421
13509,47,15,1239.32,82.62133333333333,479,2011-12-10 18:30:00,3,5,5,13,355
13510,33,15,2372.0699999999997,158.13799999999998,463,2011-12-10 18:30:00,4,5,5,14,455
13511,36,2,53.629999999999995,26.814999999999998,53,2011-12-10 18:30:00,3,2,2,7,322
13512,39,2,15.5,7.75,47,2011-12-10 18:30:00,3,2,1,6,321
13513,7,6,126.7,21.116666666666667,192,2011-12-10 18:30:00,5,4,3,12,543
13514,296,1,7.15,7.15,296,2011-12-10 18:30:00,1,1,1,3,111
13515,58,9,1455.7,161.74444444444444,366,2011-12-10 18:30:00,3,4,5,12,345
13516,42,4,415.96000000000004,103.99000000000001,100,2011-12-10 18:30:00,3,3,4,10,334
13517,102,2,27.259999999999998,13.629999999999999,136,2011-12-10 18:30:00,2,2,2,6,222
13518,23,5,187.73000000000002,37.54600000000001,143,2011-12-10 18:30:00,4,3,3,10,433
13519,1,3,38.93,12.976666666666667,26,2011-12-10 18:30:00,5,3,2,10,532
13520,140,5,183.2,36.64,260,2011-12-10 18:30:00,2,3,3,8,233
13521,173,3,22.87,7.623333333333334,222,2011-12-10 18:30:00,2,3,2,7,232
13522,143,6,235.05,39.175000000000004,363,2011-12-10 18:30:00,2,4,4,10,244
13523,57,3,110.67,36.89,126,2011-12-10 18:30:00,3,3,3,9,333
13524,1,9,509.25,56.583333333333336,247,2011-12-10 18:30:00,5,4,4,13,544
13525,15,10,725.76,72.576,279,2011-12-10 18:30:00,5,5,4,14,554
13526,52,2,31.88,15.94,59,2011-12-10 18:30:00,3,2,2,7,322
13527,1,10,1762.07,176.207,316,2011-12-10 18:30:00,5,5,5,15,555
13528,25,11,1362.4099999999999,123.85545454545453,415,2011-12-10 18:30:00,4,5,5,14,455
13529,50,7,754.86,107.83714285714287,289,2011-12-10 18:30:00,3,4,4,11,344
13530,33,12,1356.62,113.05166666666666,473,2011-12-10 18:30:00,4,5,5,14,455
13531,40,2,5.16,2.58,48,2011-12-10 18:30:00,3,2,1,6,321
13532,106,7,481.01,68.71571428571428,370,2011-12-10 18:30:00,2,4,4,10,244
13533,26,3,11.83,3.9433333333333334,40,2011-12-10 18:30:00,4,3,1,8,431
13534,50,13,1708.95,131.4576923076923,346,2011-12-10 18:30:00,3,5,5,13,355
13535,403,2,15.11,7.555,428,2011-12-10 18:30:00,1,2,1,4,121
13536,156,6,98.57000000000001,16.428333333333335,264,2011-12-10 18:30:00,2,4,3,9,243
13537,4,8,346.84000000000003,43.355000000000004,148,2011-12-10 18:30:00,5,4,4,13,544
13538,16,1,7.34,7.34,16,2011-12-10 18:30:00,5,1,1,7,511
13539,22,3,1.9600000000000004,0.6533333333333334,48,2011-12-10 18:30:00,4,3,1,8,431
13540,28,1,8.08,8.08,28,2011-12-10 18:30:00,4,1,1,6,411
13541,7,12,922.81,76.90083333333332,231,2011-12-10 18:30:00,5,5,5,15,555
13542,76,4,162.72,40.68,199,2011-12-10 18:30:00,3,3,3,9,333
13543,151,2,7.33,3.665,190,2011-12-10 18:30:00,2,2,1,5,221
13544,96,8,485.08,60.635,236,2011-12-10 18:30:00,2,4,4,10,244
13545,300,2,62.84,31.42,310,2011-12-10 18:30:00,1,2,2,5,122
