CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TenureDays,SnapshotDate,Cluster,DistanceToCentroid,Segment
13149,113,3,54.16,18.05333333333333,158,2011-12-10 18:30:00,1,0.7174789089310049,Hibernating / Lost
13150,14,8,898.48,112.31,137,2011-12-10 18:30:00,5,0.7279633859156012,Loyal Customers (less frequent)
13151,56,19,1641.23,86.38052631578948,716,2011-12-10 18:30:00,0,0.8035146164082451,Loyal Customers
13152,333,1,12.850000000000001,12.850000000000001,333,2011-12-10 18:30:00,1,0.7758912987702316,Hibernating / Lost
13153,50,17,1599.31,94.07705882352941,622,2011-12-10 18:30:00,0,0.6406759167931978,Loyal Customers
13154,30,8,148.03,18.50375,270,2011-12-10 18:30:00,5,0.9685123506794415,Loyal Customers (less frequent)
13155,34,1,8.969999999999999,8.969999999999999,34,2011-12-10 18:30:00,2,0.640357640298102,New / Promising
13156,24,27,7175.6900000000005,265.76629629629633,714,2011-12-10 18:30:00,4,0.826482870689608,Champions
13157,2,27,10329.49,382.5737037037037,674,2011-12-10 18:30:00,4,1.0475376615308412,Champions
13158,9,2,13.02,6.51,34,2011-12-10 18:30:00,2,0.5005162113199593,New / Promising
13159,133,7,174.38,24.91142857142857,313,2011-12-10 18:30:00,3,0.3642010902293795,At Risk - High Value
13160,39,13,1603.82,123.37076923076923,402,2011-12-10 18:30:00,0,0.30829481276743514,Loyal Customers
13161,12,1,16.86,16.86,12,2011-12-10 18:30:00,2,0.47943234208313396,New / Promising
13162,9,1,4.4399999999999995,4.4399999999999995,9,2011-12-10 18:30:00,2,0.7524156585917761,New / Promising
13163,142,7,172.21,24.601428571428574,347,2011-12-10 18:30:00,3,0.3887991078203773,At Risk - High Value
13164,107,1,7.48,7.48,107,2011-12-10 18:30:00,1,1.0581617633755247,Hibernating / Lost
13165,48,10,577.94,57.794000000000004,258,2011-12-10 18:30:00,0,0.3918758781128938,Loyal Customers
13166,23,14,5132.01,366.57214285714286,465,2011-12-10 18:30:00,4,0.8712155996318012,Champions
13167,219,5,275.46999999999997,55.093999999999994,366,2011-12-10 18:30:00,3,0.5679042666163971,At Risk - High Value
13168,36,10,759.26,75.926,220,2011-12-10 18:30:00,0,0.20317660850732105,Loyal Customers
13169,11,1,16.2,16.2,11,2011-12-10 18:30:00,2,0.5108648483545256,New / Promising
13170,13,2,37.49,18.745,30,2011-12-10 18:30:00,2,0.5990870538730555,New / Promising
13171,1,25,8628.87,345.1548,702,2011-12-10 18:30:00,4,1.2789280383855277,Champions
13172,202,7,116.83,16.69,422,2011-12-10 18:30:00,3,0.6273878985229852,At Risk - High Value
13173,104,9,411.77,45.75222222222222,304,2011-12-10 18:30:00,3,0.739803125114014,At Risk - High Value
13174,8,2,43.5,21.75,26,2011-12-10 18:30:00,2,0.8354341374422671,New / Promising
13175,78,7,467.81000000000006,66.83000000000001,243,2011-12-10 18:30:00,3,0.6075370584810922,At Risk - High Value
13176,255,4,198.48,49.62,326,2011-12-10 18:30:00,3,0.7253226183956666,At Risk - High Value
13177,212,6,293.2,48.86666666666667,321,2011-12-10 18:30:00,3,0.5695780921047832,At Risk - High Value
13178,56,6,346.53,57.754999999999995,179,2011-12-10 18:30:00,3,0.6003258679814849,At Risk - High Value
13179,73,2,74.47999999999999,37.239999999999995,101,2011-12-10 18:30:00,1,1.003798970536469,Hibernating / Lost
13180,490,2,26.46,13.23,533,2011-12-10 18:30:00,1,0.5788114396204354,Hibernating / Lost
13181,85,4,318.91,79.7275,167,2011-12-10 18:30:00,3,0.4483997747111188,At Risk - High Value
13182,19,2,45.68,22.84,39,2011-12-10 18:30:00,2,0.6587357769432445,New / Promising
13183,38,1,5.449999999999999,5.449999999999999,38,2011-12-10 18:30:00,2,0.7842130225194027,New / Promising
13184,32,7,180.35,25.764285714285712,142,2011-12-10 18:30:00,5,0.9515232719829962,Loyal Customers (less frequent)
13185,256,4,139.08,34.77,358,2011-12-10 18:30:00,3,0.7463304868164473,At Risk - High Value
13186,15,22,6020.49,273.65863636363633,686,2011-12-10 18:30:00,4,0.40838879753882223,Champions
13187,287,3,56.53,18.843333333333334,324,2011-12-10 18:30:00,1,0.5066101028360002,Hibernating / Lost
13188,177,2,26.949999999999996,13.474999999999998,202,2011-12-10 18:30:00,1,0.21487072956830966,Hibernating / Lost
13189,214,8,217.27,27.15875,286,2011-12-10 18:30:00,3,0.7133658642139293,At Risk - High Value
13190,30,9,1042.37,115.81888888888888,240,2011-12-10 18:30:00,0,0.29422796994514483,Loyal Customers
13191,23,2,23.56,11.78,50,2011-12-10 18:30:00,2,0.4113323181575203,New / Promising
13192,71,5,220.97,44.194,208,2011-12-10 18:30:00,3,0.3378664407106077,At Risk - High Value
13193,467,3,51.66,17.22,515,2011-12-10 18:30:00,1,0.7000785342582331,Hibernating / Lost
13194,33,7,1030.8400000000001,147.26285714285717,203,2011-12-10 18:30:00,0,0.5757426792849418,Loyal Customers
13195,28,3,18.44,6.146666666666667,59,2011-12-10 18:30:00,2,0.7026929701409342,New / Promising
13196,29,14,1348.06,96.28999999999999,413,2011-12-10 18:30:00,0,0.3550192224156485,Loyal Customers
13197,55,11,1852.83,168.4390909090909,365,2011-12-10 18:30:00,0,0.4466353770208526,Loyal Customers
13199,35,1,10.969999999999999,10.969999999999999,35,2011-12-10 18:30:00,2,0.6423051248158254,New / Promising
13200,82,7,599.35,85.62142857142858,262,2011-12-10 18:30:00,3,0.691828798822785,At Risk - High Value
13201,107,2,127.22,63.61,135,2011-12-10 18:30:00,1,0.9542164285400314,Hibernating / Lost
13202,230,3,57.019999999999996,19.006666666666664,278,2011-12-10 18:30:00,1,0.48214037187871156,Hibernating / Lost
13203,36,1,28.229999999999997,28.229999999999997,36,2011-12-10 18:30:00,2,0.765052332864561,New / Promising
13204,3,7,284.24,40.605714285714285,138,2011-12-10 18:30:00,5,0.713528590946427,Loyal Customers (less frequent)
13205,113,7,297.07,42.43857142857143,273,2011-12-10 18:30:00,3,0.3929135118059793,At Risk - High Value
13206,60,1,13.98,13.98,60,2011-12-10 18:30:00,2,0.9983395855083879,New / Promising
13207,312,1,3.75,3.75,312,2011-12-10 18:30:00,1,1.1304653923361587,Hibernating / Lost
13208,267,1,45.739999999999995,45.739999999999995,267,2011-12-10 18:30:00,1,0.6713657597376131,Hibernating / Lost
13209,60,6,179.2,29.866666666666664,280,2011-12-10 18:30:00,3,0.4746061195850413,At Risk - High Value
13210,16,17,1505.3,88.54705882352941,445,2011-12-10 18:30:00,4,0.7600824088996792,Champions
13211,18,1,7.23,7.23,18,2011-12-10 18:30:00,2,0.4498991012156735,New / Promising
13212,16,1,0.44,0.44,16,2011-12-10 18:30:00,2,1.1919551536314017,New / Promising
13213,493,1,14.14,14.14,493,2011-12-10 18:30:00,1,0.9100139589439955,Hibernating / Lost
13214,1,9,855.77,95.08555555555556,216,2011-12-10 18:30:00,5,1.425913855299458,Loyal Customers (less frequent)
13215,119,3,113.96,37.986666666666665,191,2011-12-10 18:30:00,3,0.6833981322712802,At Risk - High Value
13216,493,3,44.67,14.89,511,2011-12-10 18:30:00,1,0.706210894353414,Hibernating / Lost
13217,12,25,6839.3,273.572,712,2011-12-10 18:30:00,4,0.37603559242613127,Champions
13218,30,2,17.46,8.73,70,2011-12-10 18:30:00,2,0.47156437287014114,New / Promising
13219,7,9,640.34,71.14888888888889,303,2011-12-10 18:30:00,5,0.6250273694441058,Loyal Customers (less frequent)
13220,493,1,22.959999999999997,22.959999999999997,493,2011-12-10 18:30:00,1,0.853115808690457,Hibernating / Lost
13221,32,1,14.280000000000001,14.280000000000001,32,2011-12-10 18:30:00,2,0.5901485279396963,New / Promising
13222,67,5,428.03,85.606,234,2011-12-10 18:30:00,3,0.5485201932187067,At Risk - High Value
13223,49,10,323.61,32.361000000000004,229,2011-12-10 18:30:00,0,0.6445103840304847,Loyal Customers
13224,151,4,156.32,39.08,197,2011-12-10 18:30:00,3,0.41968780447296544,At Risk - High Value
13225,230,4,97.39,24.3475,318,2011-12-10 18:30:00,3,0.7398682305822342,At Risk - High Value
13226,115,3,39.9,13.299999999999999,158,2011-12-10 18:30:00,1,0.6525696770106443,Hibernating / Lost
13227,135,2,72.31,36.155,171,2011-12-10 18:30:00,1,0.624520972027652,Hibernating / Lost
13228,24,1,2.56,2.56,24,2011-12-10 18:30:00,2,0.8056569348198229,New / Promising
13229,80,6,66.19,11.031666666666666,197,2011-12-10 18:30:00,3,0.6021701429598422,At Risk - High Value
13230,17,14,2154.83,153.91642857142855,563,2011-12-10 18:30:00,0,0.720742480034476,Loyal Customers
13231,92,3,117.18,39.06,177,2011-12-10 18:30:00,3,0.6864628186087108,At Risk - High Value
13232,107,7,176.94,25.277142857142856,251,2011-12-10 18:30:00,3,0.32939685873377383,At Risk - High Value
13233,27,10,893.66,89.366,237,2011-12-10 18:30:00,0,0.25292504711089336,Loyal Customers
13234,60,17,1338.09,78.71117647058823,567,2011-12-10 18:30:00,0,0.6840758308148949,Loyal Customers
13235,72,2,9.01,4.505,72,2011-12-10 18:30:00,1,1.0432627314244252,Hibernating / Lost
13236,58,7,231.32,33.04571428571428,298,2011-12-10 18:30:00,3,0.5847453969933296,At Risk - High Value
13237,8,2,19.68,9.84,27,2011-12-10 18:30:00,2,0.6158086208668715,New / Promising
13238,34,9,607.0500000000001,67.45,275,2011-12-10 18:30:00,0,0.3763121903213685,Loyal Customers
13239,9,15,1448.96,96.59733333333334,309,2011-12-10 18:30:00,4,0.730457619007791,Champions
13240,239,3,94.32000000000001,31.44,317,2011-12-10 18:30:00,1,0.6859703637558905,Hibernating / Lost
13241,11,1,11.899999999999999,11.899999999999999,11,2011-12-10 18:30:00,2,0.4960051902834069,New / Promising
13242,113,9,226.03,25.114444444444445,364,2011-12-10 18:30:00,3,0.6384723632537185,At Risk - High Value
13243,45,6,305.99,50.998333333333335,168,2011-12-10 18:30:00,3,0.7213077200783184,At Risk - High Value
13244,5,16,1222.69,76.418125,401,2011-12-10 18:30:00,4,0.8450903963120574,Champions
13245,244,4,123.12,30.78,324,2011-12-10 18:30:00,3,0.7309098127395464,At Risk - High Value
13246,209,6,196.58,32.763333333333335,338,2011-12-10 18:30:00,3,0.5188867628417695,At Risk - High Value
13247,63,9,137.7,15.299999999999999,308,2011-12-10 18:30:00,3,0.7751889675130369,At Risk - High Value
13248,20,18,4843.35,269.07500000000005,384,2011-12-10 18:30:00,4,0.623387330005234,Champions
13249,169,3,34.22,11.406666666666666,208,2011-12-10 18:30:00,1,0.4224497953969609,Hibernating / Lost
13250,9,1,5.84,5.84,9,2011-12-10 18:30:00,2,0.6880629417760006,New / Promising
13251,141,1,14.950000000000001,14.950000000000001,141,2011-12-10 18:30:00,1,0.7866390507097638,Hibernating / Lost
13252,65,2,86.6,43.3,89,2011-12-10 18:30:00,1,1.117124954156524,Hibernating / Lost
13253,47,19,1489.5800000000002,78.39894736842106,593,2011-12-10 18:30:00,0,0.7424444857854294,Loyal Customers
13254,2,4,67.69,16.9225,41,2011-12-10 18:30:00,5,1.2765114157439859,Loyal Customers (less frequent)
13255,35,8,379.47,47.43375,195,2011-12-10 18:30:00,0,0.6482584324646353,Loyal Customers
13256,75,3,39.84,13.280000000000001,159,2011-12-10 18:30:00,1,0.9370452108473485,Hibernating / Lost
13257,14,1,1.64,1.64,14,2011-12-10 18:30:00,2,0.9176097862979081,New / Promising
13258,34,2,11.51,5.755,78,2011-12-10 18:30:00,2,0.53122135494983,New / Promising
13259,11,2,18.75,9.375,30,2011-12-10 18:30:00,2,0.42073089184826207,New / Promising
13260,10,1,7.64,7.64,10,2011-12-10 18:30:00,2,0.5862841213415978,New / Promising
13261,12,2,19.24,9.62,44,2011-12-10 18:30:00,2,0.381785359402945,New / Promising
13262,26,11,421.03000000000003,38.27545454545455,260,2011-12-10 18:30:00,0,0.5042926747523292,Loyal Customers
13263,23,15,1307.99,87.19933333333333,311,2011-12-10 18:30:00,0,0.511810122685543,Loyal Customers
13264,51,9,338.2,37.577777777777776,236,2011-12-10 18:30:00,0,0.6769860233597705,Loyal Customers
13265,213,8,283.85,35.48125,345,2011-12-10 18:30:00,3,0.7343918391653864,At Risk - High Value
13266,49,12,1719.19,143.26583333333335,312,2011-12-10 18:30:00,0,0.36985141248292,Loyal Customers
13267,29,2,22.57,11.285,67,2011-12-10 18:30:00,2,0.5074055118176689,New / Promising
13268,49,5,131.3,26.26,166,2011-12-10 18:30:00,3,0.6379515685558056,At Risk - High Value
13269,12,6,144.18,24.03,104,2011-12-10 18:30:00,5,0.39164879254153323,Loyal Customers (less frequent)
13270,30,12,1557.99,129.8325,393,2011-12-10 18:30:00,0,0.26329960272425657,Loyal Customers
13271,106,8,598.27,74.78375,364,2011-12-10 18:30:00,3,0.750840618550573,At Risk - High Value
13272,9,15,1792.24,119.48266666666667,438,2011-12-10 18:30:00,4,0.647705373646185,Champions
13273,13,1,15.12,15.12,13,2011-12-10 18:30:00,2,0.43692515758231126,New / Promising
13274,204,3,81.79,27.263333333333335,236,2011-12-10 18:30:00,1,0.6316515757459142,Hibernating / Lost
13275,126,2,28.47,14.235,162,2011-12-10 18:30:00,1,0.4682568258215485,Hibernating / Lost
13276,98,4,292.98,73.245,171,2011-12-10 18:30:00,3,0.3904963473531969,At Risk - High Value
13277,70,6,353.6,58.93333333333334,260,2011-12-10 18:30:00,3,0.474499636043657,At Risk - High Value
13278,201,2,34.08,17.04,211,2011-12-10 18:30:00,1,0.15472202029765342,Hibernating / Lost
13279,466,2,82.69000000000001,41.345000000000006,497,2011-12-10 18:30:00,1,0.75829547781451,Hibernating / Lost
13280,338,3,56.31999999999999,18.77333333333333,375,2011-12-10 18:30:00,1,0.5589133001088699,Hibernating / Lost
13281,2,11,605.29,55.026363636363634,275,2011-12-10 18:30:00,5,1.2122841318107835,Loyal Customers (less frequent)
13282,15,1,10.72,10.72,15,2011-12-10 18:30:00,2,0.3943767706196117,New / Promising
13283,53,7,1610.59,230.0842857142857,221,2011-12-10 18:30:00,0,0.687532919041123,Loyal Customers
13284,13,4,24.88,6.22,53,2011-12-10 18:30:00,2,0.9673125871680033,New / Promising
13285,25,10,1383.18,138.318,337,2011-12-10 18:30:00,0,0.3297949173872222,Loyal Customers
13286,87,5,390.25,78.05,243,2011-12-10 18:30:00,3,0.3990423373425506,At Risk - High Value
13287,28,1,6.949999999999999,6.949999999999999,28,2011-12-10 18:30:00,2,0.5788675746753498,New / Promising
13288,57,10,1874.3300000000002,187.43300000000002,352,2011-12-10 18:30:00,0,0.4896086692033237,Loyal Customers
13289,191,5,209.34,41.868,284,2011-12-10 18:30:00,3,0.43733967356718223,At Risk - High Value
13290,235,4,171.38,42.845,289,2011-12-10 18:30:00,3,0.6723325320871493,At Risk - High Value
13291,3,9,303.46,33.717777777777776,177,2011-12-10 18:30:00,5,0.8244618753981348,Loyal Customers (less frequent)
13292,252,3,66.56,22.186666666666667,302,2011-12-10 18:30:00,1,0.544172234241858,Hibernating / Lost
13293,7,1,3.81,3.81,7,2011-12-10 18:30:00,2,0.9033197273645753,New / Promising
13294,2,1,12.84,12.84,2,2011-12-10 18:30:00,2,1.439837719531555,New / Promising
13295,76,3,140.4,46.800000000000004,106,2011-12-10 18:30:00,3,0.7013070155978559,At Risk - High Value
13296,149,6,146.81,24.468333333333334,221,2011-12-10 18:30:00,3,0.31157123178466056,At Risk - High Value
13297,51,9,454.67,50.51888888888889,273,2011-12-10 18:30:00,0,0.5600902833277677,Loyal Customers
13298,104,4,424.81,106.2025,162,2011-12-10 18:30:00,3,0.5110869427220018,At Risk - High Value
13299,37,12,1001.13,83.4275,488,2011-12-10 18:30:00,0,0.09990473728938926,Loyal Customers
13300,3,2,18.48,9.24,37,2011-12-10 18:30:00,2,1.198302959262237,New / Promising
13301,36,1,3.6100000000000003,3.6100000000000003,36,2011-12-10 18:30:00,2,0.8514040617148482,New / Promising
13302,452,1,2.75,2.75,452,2011-12-10 18:30:00,1,1.3124566287092019,Hibernating / Lost
13303,25,4,96.48,24.12,151,2011-12-10 18:30:00,5,1.0473726343497367,Loyal Customers (less frequent)
13304,140,5,140.89,28.177999999999997,304,2011-12-10 18:30:00,3,0.2588620133322291,At Risk - High Value
13305,148,4,152.01000000000002,38.002500000000005,196,2011-12-10 18:30:00,3,0.4145879076359553,At Risk - High Value
13306,160,2,151.49,75.745,180,2011-12-10 18:30:00,1,0.8844986771594107,Hibernating / Lost
13307,150,5,267.37,53.474000000000004,254,2011-12-10 18:30:00,3,0.30305391464012804,At Risk - High Value
13308,3,21,1695.6100000000001,80.74333333333334,494,2011-12-10 18:30:00,4,0.8508081948821372,Champions
13309,18,8,1205.28,150.66,270,2011-12-10 18:30:00,0,0.6528783194223482,Loyal Customers
13310,37,1,6.430000000000001,6.430000000000001,37,2011-12-10 18:30:00,2,0.7376466515868674,New / Promising
13311,174,4,109.42,27.355,244,2011-12-10 18:30:00,3,0.5587283656756283,At Risk - High Value
13312,33,1,1.59,1.59,33,2011-12-10 18:30:00,2,1.0295609404469628,New / Promising
13313,11,17,2395.23,140.8958823529412,526,2011-12-10 18:30:00,4,0.4589548024827165,Champions
13314,102,4,172.21,43.0525,160,2011-12-10 18:30:00,3,0.32834364529641086,At Risk - High Value
13315,61,9,742.3199999999999,82.47999999999999,317,2011-12-10 18:30:00,0,0.5141554607686345,Loyal Customers
13316,119,9,549.16,61.01777777777777,329,2011-12-10 18:30:00,3,0.8264083793062479,At Risk - High Value
13317,6,27,6600.93,244.4788888888889,671,2011-12-10 18:30:00,4,0.45584224356917774,Champions
13318,58,9,739.27,82.14111111111112,178,2011-12-10 18:30:00,0,0.4851236876880968,Loyal Customers
13319,18,2,21.35,10.675,53,2011-12-10 18:30:00,2,0.3165732191523615,New / Promising
13320,1,9,341.49,37.943333333333335,183,2011-12-10 18:30:00,5,1.3118844257716038,Loyal Customers (less frequent)
13321,189,3,164.04999999999998,54.68333333333333,199,2011-12-10 18:30:00,3,0.7594997396138778,At Risk - High Value
13322,103,6,257.82,42.97,199,2011-12-10 18:30:00,3,0.20800534516488176,At Risk - High Value
13323,17,5,136.82999999999998,27.365999999999996,116,2011-12-10 18:30:00,5,0.6373717975937246,Loyal Customers (less frequent)
13324,10,7,544.33,77.76142857142858,178,2011-12-10 18:30:00,5,0.3686951883779576,Loyal Customers (less frequent)
13325,19,17,1552.86,91.34470588235294,470,2011-12-10 18:30:00,0,0.7411947477685057,Loyal Customers
13326,19,3,5.92,1.9733333333333334,28,2011-12-10 18:30:00,2,0.6725820436260496,New / Promising
13327,357,1,11.04,11.04,357,2011-12-10 18:30:00,1,0.832479624101382,Hibernating / Lost
13328,170,1,6.5,6.5,170,2011-12-10 18:30:00,1,0.9540187837872145,Hibernating / Lost
13329,253,7,238.78,34.11142857142857,487,2011-12-10 18:30:00,3,0.7306260830644915,At Risk - High Value
13330,19,11,1539.2,139.92727272727274,175,2011-12-10 18:30:00,0,0.5050670255617811,Loyal Customers
13331,15,1,4.07,4.07,15,2011-12-10 18:30:00,2,0.6279994061651787,New / Promising
13332,111,5,313.78999999999996,62.757999999999996,225,2011-12-10 18:30:00,3,0.25466456588176056,At Risk - High Value
13333,14,25,8845.71,353.8284,716,2011-12-10 18:30:00,4,0.5206615238705725,Champions
13334,21,4,291.02,72.755,93,2011-12-10 18:30:00,5,0.8021603603917927,Loyal Customers (less frequent)
13335,306,2,21.76,10.88,317,2011-12-10 18:30:00,1,0.25563574733785976,Hibernating / Lost
13336,359,3,104.12,34.70666666666667,439,2011-12-10 18:30:00,1,0.8029578074989131,Hibernating / Lost
13337,377,2,57.67,28.835,408,2011-12-10 18:30:00,1,0.5177427511023261,Hibernating / Lost
13338,411,3,66.63,22.209999999999997,463,2011-12-10 18:30:00,1,0.6970505175371577,Hibernating / Lost
13339,79,8,362.88,45.36,387,2011-12-10 18:30:00,3,0.6310301979358562,At Risk - High Value
13340,35,2,23.32,11.66,62,2011-12-10 18:30:00,2,0.6264595288388037,New / Promising
13341,104,3,78.45,26.150000000000002,173,2011-12-10 18:30:00,3,0.7728880609278695,At Risk - High Value
13342,360,3,26.35,8.783333333333333,419,2011-12-10 18:30:00,1,0.47686379562140063,Hibernating / Lost
13343,11,26,13055.89,502.14961538461534,715,2011-12-10 18:30:00,4,0.6183941826332232,Champions
13344,30,2,43.5,21.75,62,2011-12-10 18:30:00,2,0.750182225075442,New / Promising
13345,82,10,397.05,39.705,246,2011-12-10 18:30:00,0,0.8045339021181541,Loyal Customers
13346,32,12,1172.76,97.73,374,2011-12-10 18:30:00,0,0.1390100719217349,Loyal Customers
13348,36,14,1309.29,93.52071428571428,552,2011-12-10 18:30:00,0,0.3162883273941011,Loyal Customers
13349,16,15,886.96,59.13066666666667,360,2011-12-10 18:30:00,0,0.701333295896976,Loyal Customers
13350,206,1,47.13,47.13,206,2011-12-10 18:30:00,1,0.6737254396878046,Hibernating / Lost
13351,60,5,167.88,33.576,144,2011-12-10 18:30:00,3,0.4617197368316458,At Risk - High Value
13352,27,2,4.26,2.13,62,2011-12-10 18:30:00,2,0.6045058427476773,New / Promising
13353,9,9,348.99,38.77666666666667,296,2011-12-10 18:30:00,5,0.44378053809323414,Loyal Customers (less frequent)
13354,490,3,120.74,40.24666666666666,526,2011-12-10 18:30:00,1,0.9816868318256077,Hibernating / Lost
13355,227,6,194.26,32.376666666666665,347,2011-12-10 18:30:00,3,0.5798253599395872,At Risk - High Value
13356,369,4,69.16,17.29,415,2011-12-10 18:30:00,1,0.8574196494255708,Hibernating / Lost
13357,15,4,80.35,20.0875,111,2011-12-10 18:30:00,5,0.8905671387937492,Loyal Customers (less frequent)
13358,91,4,69.34,17.335,115,2011-12-10 18:30:00,3,0.6196646022348822,At Risk - High Value
13359,32,1,7.73,7.73,32,2011-12-10 18:30:00,2,0.6261219101774942,New / Promising
13360,106,4,329.68,82.42,178,2011-12-10 18:30:00,3,0.4185104794362926,At Risk - High Value
13361,32,12,1069.6000000000001,89.13333333333334,304,2011-12-10 18:30:00,0,0.12277640559790197,Loyal Customers
13362,427,3,49.519999999999996,16.506666666666664,461,2011-12-10 18:30:00,1,0.6394461349290083,Hibernating / Lost
13363,23,2,25.52,12.76,37,2011-12-10 18:30:00,2,0.4408397630076168,New / Promising
13364,1,29,8901.28,306.94068965517243,696,2011-12-10 18:30:00,4,1.3321769812583242,Champions
13365,51,2,119.96000000000001,59.980000000000004,84,2011-12-10 18:30:00,3,1.1957515810128,At Risk - High Value
13366,10,2,34.74,17.37,30,2011-12-10 18:30:00,2,0.6568214467459368,New / Promising
13367,54,3,98.6,32.86666666666667,78,2011-12-10 18:30:00,3,0.8874429990254914,At Risk - High Value
13368,34,2,11.469999999999999,5.734999999999999,34,2011-12-10 18:30:00,2,0.5313362317295478,New / Promising
13369,233,7,292.81,41.83,365,2011-12-10 18:30:00,3,0.6993222052847362,At Risk - High Value
13370,1,2,38.04,19.02,24,2011-12-10 18:30:00,2,1.7945252375376992,New / Promising
13371,104,3,122.63,40.876666666666665,144,2011-12-10 18:30:00,3,0.6673161642089018,At Risk - High Value
13372,12,2,13.95,6.975,37,2011-12-10 18:30:00,2,0.32551582799821255,New / Promising
13373,112,7,284.6,40.65714285714286,296,2011-12-10 18:30:00,3,0.380939285207731,At Risk - High Value
13374,21,1,5.74,5.74,21,2011-12-10 18:30:00,2,0.5308662701799861,New / Promising
13375,130,3,127.10000000000001,42.36666666666667,204,2011-12-10 18:30:00,3,0.6744216688324919,At Risk - High Value
13376,165,2,55.22,27.61,191,2011-12-10 18:30:00,1,0.424712448720593,Hibernating / Lost
13377,359,3,120.78999999999999,40.26333333333333,433,2011-12-10 18:30:00,1,0.8641570940656674,Hibernating / Lost
13378,171,3,57.339999999999996,19.113333333333333,187,2011-12-10 18:30:00,1,0.5364999537792777,Hibernating / Lost
13379,16,1,10.95,10.95,16,2011-12-10 18:30:00,2,0.38304124687574526,New / Promising
13380,240,3,87.82,29.27333333333333,274,2011-12-10 18:30:00,1,0.6551652008597184,Hibernating / Lost
13381,20,3,61.08,20.36,58,2011-12-10 18:30:00,2,0.9714730572049539,New / Promising
13382,93,4,168.57,42.1425,115,2011-12-10 18:30:00,3,0.34773719331643377,At Risk - High Value
13383,62,3,48.83,16.276666666666667,130,2011-12-10 18:30:00,3,1.0231293158384753,At Risk - High Value
13384,56,6,251.48,41.913333333333334,216,2011-12-10 18:30:00,3,0.5396947648644654,At Risk - High Value
13385,13,9,1045.23,116.13666666666667,182,2011-12-10 18:30:00,0,0.7817246219835955,Loyal Customers
13386,37,15,2041.63,136.10866666666666,521,2011-12-10 18:30:00,0,0.5164465221339831,Loyal Customers
13387,412,3,7.01,2.3366666666666664,469,2011-12-10 18:30:00,1,0.8572525361336368,Hibernating / Lost
13389,74,1,54.9,54.9,74,2011-12-10 18:30:00,1,1.1158216419998566,Hibernating / Lost
13390,21,20,5723.94,286.197,636,2011-12-10 18:30:00,4,0.6379038598747764,Champions
13391,78,6,375.16,62.52666666666667,293,2011-12-10 18:30:00,3,0.44283435643487834,At Risk - High Value
13392,40,12,1156.92,96.41000000000001,320,2011-12-10 18:30:00,0,0.14460206568340384,Loyal Customers
13393,53,4,88.22,22.055,88,2011-12-10 18:30:00,3,0.7438972389063792,At Risk - High Value
13394,23,2,24.62,12.31,38,2011-12-10 18:30:00,2,0.4273865765121031,New / Promising
13395,38,5,374.21,74.842,185,2011-12-10 18:30:00,3,0.8646288249243845,At Risk - High Value
13396,400,3,55.93,18.643333333333334,442,2011-12-10 18:30:00,1,0.6337009772146835,Hibernating / Lost
13397,32,13,1861.21,143.17000000000002,494,2011-12-10 18:30:00,0,0.3680850555919597,Loyal Customers
13398,95,6,127.35,21.224999999999998,174,2011-12-10 18:30:00,3,0.27323858172655374,At Risk - High Value
13399,49,16,2009.43,125.589375,680,2011-12-10 18:30:00,0,0.6240430920297858,Loyal Customers
13400,32,8,575.16,71.895,260,2011-12-10 18:30:00,0,0.5096276679195815,Loyal Customers
13401,380,1,33.78,33.78,380,2011-12-10 18:30:00,1,0.7308973776134866,Hibernating / Lost
13402,38,1,5.96,5.96,38,2011-12-10 18:30:00,2,0.7667074934846937,New / Promising
13403,62,9,347.14,38.57111111111111,254,2011-12-10 18:30:00,0,0.7390186761092568,Loyal Customers
13404,222,5,176.74,35.348,314,2011-12-10 18:30:00,3,0.5510922300332202,At Risk - High Value
13405,284,3,40.65,13.549999999999999,372,2011-12-10 18:30:00,1,0.41067591576882423,Hibernating / Lost
13406,1,2,13.93,6.965,13,2011-12-10 18:30:00,2,1.7125516956507203,New / Promising
13407,226,8,153.68,19.21,421,2011-12-10 18:30:00,3,0.750609814138471,At Risk - High Value
13408,37,6,285.52,47.586666666666666,166,2011-12-10 18:30:00,3,0.8502707723202271,At Risk - High Value
13409,488,2,9.86,4.93,507,2011-12-10 18:30:00,1,0.7620004564230639,Hibernating / Lost
13410,42,8,327.44,40.93,198,2011-12-10 18:30:00,0,0.7186352575465353,Loyal Customers
13411,38,2,21.1,10.55,82,2011-12-10 18:30:00,2,0.6583426252942517,New / Promising
13412,56,10,282.19,28.219,343,2011-12-10 18:30:00,0,0.7480258900444142,Loyal Customers
13413,228,1,11.900000000000002,11.900000000000002,228,2011-12-10 18:30:00,1,0.7435444259342108,Hibernating / Lost
13414,9,22,7134.99,324.31772727272727,689,2011-12-10 18:30:00,4,0.2306903472902802,Champions
13415,200,2,65.00999999999999,32.504999999999995,228,2011-12-10 18:30:00,1,0.4317546991717493,Hibernating / Lost
13416,34,1,10.059999999999999,10.059999999999999,34,2011-12-10 18:30:00,2,0.6299957712055946,New / Promising
13417,251,7,237.20000000000002,33.885714285714286,359,2011-12-10 18:30:00,3,0.7247845785714083,At Risk - High Value
