area,location,rooms,bathrooms,garage,age,quality,renovated,price
1983.0,Suburb,5,2.4,3.0,33.0,6,1,403900
535.0,Suburb,1,1.0,1.0,18.0,1,0,154000
1210.0,Suburb,4,,2.0,21.0,8,1,353100
1271.0,Suburb,5,1.9,1.0,12.0,5,0,331000
765.0,Suburb,3,1.0,3.0,73.0,5,1,229500
1380.0,Rural,3,1.7,2.0,42.0,6,1,231100
1997.0,Rural,6,2.7,2.0,84.0,5,0,260800
946.0,Suburb,4,1.4,,23.0,6,1,284900
1492.0,Downtown,4,1.0,1.0,44.0,6,1,358700
999.0,Suburb,3,1.0,3.0,33.0,5,0,273300
1080.0,Suburb,3,1.0,1.0,17.0,6,1,276000
2149.0,Rural,6,2.6,2.0,23.0,7,0,376400
1126.0,Rural,5,1.4,2.0,42.0,7,0,222900
1553.0,Rural,5,1.0,3.0,12.0,4,0,296600
736.0,Downtown,3,1.0,2.0,54.0,5,0,264000
2431.0,Rural,7,3.0,2.0,32.0,8,0,379300
1624.0,Rural,5,1.9,2.0,50.0,5,0,294800
1263.0,Downtown,5,1.5,0.0,37.0,5,1,352700
1610.0,Downtown,5,1.7,1.0,7.0,5,0,424000
853.0,Downtown,3,1.0,2.0,28.0,6,1,311100
1956.0,Suburb,5,2.2,1.0,55.0,6,0,390700
1208.0,Suburb,3,1.4,1.0,31.0,6,0,308700
1255.0,Downtown,5,1.6,3.0,28.0,5,1,356800
1144.0,Suburb,3,1.5,2.0,31.0,7,0,304600
1112.0,Rural,2,1.3,2.0,6.0,8,0,258000
1673.0,Rural,6,2.2,1.0,59.0,4,1,269100
1454.0,Rural,4,1.5,2.0,3.0,4,0,274200
1650.0,Rural,5,1.3,2.0,67.0,8,0,278600
,Suburb,5,1.7,2.0,22.0,8,1,356500
1578.0,Rural,5,1.8,2.0,38.0,3,0,241000
1171.0,Suburb,4,1.5,1.0,5.0,7,1,318000
2734.0,Rural,8,2.6,2.0,,9,0,431800
811.0,Rural,1,1.5,3.0,42.0,5,0,169600
2005.0,Suburb,6,2.5,3.0,40.0,9,0,446600
2075.0,Suburb,7,2.2,3.0,5.0,6,0,462500
1020.0,Suburb,3,1.0,2.0,15.0,6,1,299800
2734.0,Suburb,8,3.4,2.0,37.0,6,1,524600
1842.0,Downtown,6,,2.0,58.0,8,1,438300
1828.0,Downtown,4,2.8,1.0,14.0,8,0,488100
1351.0,Suburb,5,1.3,1.0,14.0,9,1,370900
1249.0,Downtown,4,2.0,2.0,35.0,8,1,392600
1253.0,Rural,5,1.3,,112.0,6,0,206300
1518.0,Suburb,5,2.2,3.0,17.0,10,0,425000
2097.0,Rural,6,2.1,3.0,21.0,8,0,356600
1419.0,Suburb,4,1.6,1.0,19.0,7,0,348000
1001.0,Downtown,3,1.4,3.0,26.0,4,0,344100
1744.0,Suburb,6,2.2,2.0,61.0,4,0,335300
1799.0,Rural,6,2.4,3.0,27.0,4,1,306000
1652.0,Downtown,4,1.7,3.0,119.0,5,0,342100
1700.0,Suburb,4,1.9,3.0,30.0,8,0,402400
1228.0,Downtown,4,1.8,2.0,64.0,7,1,343600
995.0,Suburb,4,1.0,3.0,,5,0,268800
1015.0,Downtown,3,1.3,1.0,10.0,6,0,339100
794.0,Suburb,3,1.0,3.0,27.0,5,0,262700
1445.0,Downtown,5,1.7,2.0,40.0,7,1,431500
1304.0,Rural,4,1.5,2.0,16.0,5,0,228700
1164.0,Downtown,3,1.0,,58.0,6,1,347500
520.0,Downtown,2,1.0,2.0,,6,1,266300
899.0,Downtown,4,1.0,3.0,12.0,5,1,350700
1917.0,Waterfront,6,,2.0,105.0,9,1,711800
1083.0,Suburb,4,1.8,3.0,15.0,6,1,294600
1503.0,Suburb,4,2.0,2.0,19.0,5,1,331900
858.0,Suburb,3,1.1,3.0,45.0,7,0,259000
2123.0,Rural,7,2.1,2.0,22.0,7,0,364900
1279.0,Downtown,4,1.1,1.0,13.0,7,0,385600
1470.0,Rural,5,2.3,2.0,18.0,5,0,270400
2819.0,Rural,7,2.8,3.0,87.0,8,0,413700
2176.0,Downtown,7,2.5,2.0,41.0,10,1,550700
1214.0,Downtown,4,1.5,2.0,47.0,4,0,325500
1108.0,Suburb,3,1.1,4.0,34.0,6,0,354800
1207.0,Downtown,4,1.0,3.0,38.0,5,0,340200
1577.0,Suburb,4,1.5,3.0,21.0,10,1,403800
1295.0,Suburb,4,1.2,2.0,31.0,8,0,347100
1180.0,Downtown,5,1.1,3.0,4.0,6,1,408000
2142.0,Rural,7,2.8,3.0,53.0,5,0,334000
,Suburb,4,1.4,0.0,21.0,5,0,308500
2796.0,Suburb,9,2.9,2.0,11.0,8,1,601700
1379.0,Suburb,4,1.6,2.0,32.0,4,1,340400
2372.0,Suburb,9,2.9,2.0,25.0,5,1,479500
1502.0,Suburb,5,1.5,2.0,52.0,6,1,326200
1823.0,Rural,5,2.3,1.0,27.0,7,0,321000
1062.0,Suburb,2,1.0,1.0,18.0,6,1,280700
1019.0,Suburb,4,1.5,3.0,28.0,5,1,307900
1552.0,Rural,5,1.7,2.0,69.0,8,1,280100
1838.0,Suburb,5,2.0,0.0,53.0,5,1,407400
1357.0,Downtown,5,1.3,2.0,41.0,7,1,418400
887.0,Downtown,3,1.0,3.0,54.0,6,0,269400
867.0,Suburb,3,1.0,2.0,44.0,7,0,251200
848.0,Rural,3,1.0,3.0,14.0,7,0,194200
761.0,Rural,2,1.1,3.0,47.0,5,1,145200
1387.0,Suburb,5,1.2,1.0,58.0,5,0,295600
1920.0,Downtown,6,1.6,2.0,60.0,4,1,393700
1334.0,Rural,4,1.2,2.0,12.0,3,0,261000
650.0,Suburb,2,1.0,1.0,19.0,5,0,246300
1260.0,Waterfront,5,1.3,1.0,17.0,6,0,635300
1271.0,Rural,4,1.4,,23.0,5,0,232200
2619.0,Suburb,9,3.3,1.0,39.0,6,1,534000
840.0,Suburb,4,1.4,2.0,32.0,8,0,316500
,Suburb,3,2.0,3.0,32.0,7,0,305100
2312.0,Suburb,5,2.0,2.0,9.0,5,0,437600
1547.0,Suburb,6,1.4,3.0,19.0,6,0,367600
1604.0,Downtown,5,2.0,2.0,63.0,7,0,408100
1389.0,Downtown,4,1.4,2.0,58.0,5,0,332800
1489.0,Rural,4,2.0,2.0,27.0,5,1,276500
1718.0,Suburb,5,2.0,2.0,47.0,6,1,406900
1034.0,Rural,4,1.7,4.0,36.0,7,1,222900
1774.0,Suburb,6,2.3,0.0,51.0,8,0,376700
863.0,Rural,4,1.3,1.0,49.0,5,0,158300
1488.0,Rural,5,,2.0,29.0,7,0,267400
1418.0,Rural,4,1.5,2.0,42.0,6,0,247500
1100.0,Suburb,3,1.1,1.0,38.0,5,0,254400
1330.0,Waterfront,5,1.0,1.0,29.0,6,0,650500
1097.0,Suburb,4,1.7,1.0,25.0,4,0,279700
951.0,Rural,4,1.3,3.0,80.0,7,0,196300
1196.0,Suburb,4,1.2,3.0,29.0,8,0,328500
941.0,Downtown,3,1.5,3.0,45.0,5,1,302800
1485.0,Suburb,5,1.4,1.0,76.0,5,1,292200
927.0,Suburb,3,1.0,1.0,41.0,7,0,260200
1682.0,Downtown,4,2.2,1.0,40.0,8,0,442200
918.0,Suburb,2,1.0,3.0,29.0,4,0,214500
1117.0,Downtown,3,1.2,2.0,38.0,6,0,337100
1097.0,Waterfront,4,1.3,2.0,23.0,6,0,583000
2047.0,Suburb,7,2.4,2.0,128.0,5,0,329900
1489.0,Downtown,4,2.0,2.0,9.0,7,0,399600
1252.0,Rural,3,,1.0,26.0,5,0,225800
1571.0,Suburb,5,,2.0,42.0,5,1,352300
682.0,Rural,3,1.0,2.0,40.0,6,1,187600
1321.0,Suburb,4,,1.0,23.0,4,0,282900
2538.0,Downtown,8,2.3,2.0,6.0,4,0,564200
1397.0,Downtown,3,2.1,2.0,11.0,7,1,443300
1369.0,Rural,5,1.0,2.0,33.0,5,0,237500
1596.0,Rural,5,1.7,2.0,5.0,9,1,331300
1784.0,Rural,5,1.5,3.0,44.0,9,0,289200
707.0,Downtown,2,1.0,2.0,61.0,5,1,228600
782.0,Rural,3,1.0,1.0,49.0,9,0,203800
1433.0,Suburb,4,1.4,,55.0,7,0,342700
1066.0,Suburb,3,1.6,2.0,5.0,5,1,297500
2038.0,Downtown,7,2.3,2.0,24.0,3,1,518700
1211.0,Rural,4,1.2,3.0,13.0,7,0,267700
721.0,Waterfront,3,1.0,2.0,8.0,6,1,523100
893.0,Downtown,3,1.4,,20.0,6,1,360300
556.0,Rural,2,1.0,1.0,75.0,5,0,103500
1243.0,Suburb,4,1.0,2.0,88.0,4,0,246100
1261.0,Downtown,5,1.2,2.0,15.0,5,0,350900
1169.0,Suburb,4,1.5,3.0,31.0,7,1,303700
1892.0,Rural,7,2.2,2.0,38.0,6,0,329900
1966.0,Suburb,5,1.8,2.0,24.0,6,0,407200
1268.0,Downtown,5,1.7,1.0,64.0,4,0,345700
676.0,Rural,2,1.0,2.0,21.0,6,0,169300
1632.0,Suburb,5,2.3,1.0,18.0,5,0,337800
1600.0,Rural,5,2.0,4.0,15.0,8,0,314400
1479.0,Suburb,5,1.2,1.0,24.0,5,0,385400
1834.0,Suburb,6,1.9,,2.0,6,0,435100
923.0,Rural,3,1.0,2.0,25.0,9,0,242900
2547.0,Downtown,9,2.9,1.0,32.0,6,0,571800
985.0,Suburb,3,1.0,2.0,33.0,5,0,254100
1702.0,Suburb,5,1.5,2.0,12.0,7,1,455000
781.0,Waterfront,2,1.0,2.0,33.0,3,0,483200
995.0,Suburb,3,1.3,0.0,32.0,8,0,294400
2176.0,Waterfront,7,2.5,2.0,,8,0,886700
1232.0,Rural,3,1.4,3.0,50.0,7,1,224200
1752.0,Suburb,6,2.0,2.0,12.0,2,1,351900
1445.0,Suburb,4,1.4,3.0,24.0,6,1,350900
1295.0,Downtown,5,1.5,1.0,6.0,4,0,387000
2072.0,Suburb,5,3.2,3.0,47.0,8,0,419900
1242.0,Downtown,4,,2.0,14.0,8,0,402100
758.0,Suburb,2,1.0,3.0,55.0,6,0,225300
1036.0,Downtown,3,1.0,2.0,56.0,4,1,255600
1598.0,Waterfront,5,1.0,0.0,26.0,8,0,698700
1520.0,Suburb,6,2.1,3.0,25.0,6,1,387400
811.0,Suburb,3,1.2,2.0,9.0,8,1,276100
1062.0,Suburb,3,1.0,2.0,30.0,6,1,317300
1112.0,Downtown,2,1.0,1.0,49.0,7,0,328800
,Suburb,3,1.0,3.0,36.0,5,1,303400
862.0,Rural,2,,2.0,69.0,8,0,186900
1095.0,Suburb,3,1.2,3.0,22.0,7,0,293600
1061.0,Suburb,3,1.4,2.0,,8,0,304300
1715.0,Rural,4,1.9,1.0,15.0,7,1,317400
1735.0,Downtown,5,2.3,3.0,,6,1,375900
1278.0,Rural,5,1.5,2.0,8.0,7,0,276900
1182.0,Downtown,5,1.6,2.0,47.0,8,1,357400
1401.0,Rural,3,1.0,1.0,50.0,8,0,257100
1031.0,Waterfront,3,1.0,2.0,49.0,6,1,575900
928.0,Rural,2,1.0,2.0,16.0,3,0,162400
991.0,Downtown,3,1.5,1.0,26.0,7,0,335900
1093.0,Suburb,3,1.9,2.0,43.0,4,0,236800
923.0,Rural,4,1.0,2.0,18.0,6,1,195500
1411.0,Suburb,4,1.4,2.0,23.0,6,1,336000
1692.0,Suburb,5,1.2,3.0,19.0,4,0,413600
806.0,Suburb,4,1.2,2.0,31.0,6,0,273700
1350.0,Downtown,4,1.3,1.0,30.0,9,0,430900
1248.0,Suburb,4,2.4,4.0,77.0,6,1,312000
1494.0,Downtown,4,1.4,2.0,43.0,7,0,397800
1334.0,Suburb,3,2.2,2.0,10.0,9,0,391800
841.0,Suburb,2,1.2,2.0,11.0,7,0,271500
894.0,Downtown,4,1.0,2.0,48.0,5,0,293700
1352.0,Downtown,5,1.6,2.0,30.0,6,1,413400
1862.0,Waterfront,6,2.3,3.0,95.0,7,0,722800
659.0,Suburb,1,1.0,2.0,95.0,8,0,217100
1496.0,Suburb,5,2.0,3.0,14.0,8,0,396400
1960.0,Rural,5,2.5,3.0,36.0,3,0,322600
1275.0,Suburb,3,1.6,2.0,11.0,5,0,317100
,Suburb,5,1.8,2.0,47.0,6,0,386900
1070.0,Suburb,5,1.0,3.0,84.0,4,1,250200
1289.0,Downtown,5,1.4,1.0,33.0,1,0,298100
797.0,Suburb,2,1.0,4.0,22.0,5,0,235500
633.0,Downtown,2,1.0,2.0,39.0,6,0,245200
1811.0,Rural,5,2.1,2.0,54.0,6,0,275000
977.0,Suburb,3,1.1,1.0,54.0,4,0,227200
1158.0,Downtown,4,1.0,1.0,22.0,6,1,330900
859.0,Suburb,3,1.0,3.0,18.0,6,0,299900
853.0,Downtown,3,1.0,4.0,,5,1,308500
1267.0,Suburb,4,,2.0,23.0,8,0,350900
1061.0,Rural,4,1.3,2.0,64.0,6,0,183400
1512.0,Rural,4,2.0,2.0,23.0,5,0,257700
1548.0,Rural,5,1.7,3.0,31.0,5,1,245800
1484.0,Suburb,4,1.0,4.0,38.0,6,0,372200
1446.0,Suburb,5,1.8,3.0,9.0,8,1,371300
2219.0,Downtown,7,2.2,2.0,19.0,6,0,493500
952.0,Suburb,3,1.0,2.0,92.0,7,0,255200
1316.0,Suburb,5,1.1,,52.0,6,0,317900
1925.0,Downtown,5,2.2,2.0,23.0,9,0,506000
2008.0,Downtown,6,2.6,1.0,47.0,7,0,477900
850.0,Downtown,2,1.3,1.0,63.0,5,0,271000
1212.0,Downtown,3,1.9,3.0,25.0,7,0,382000
2069.0,Downtown,6,2.9,3.0,51.0,8,0,471200
1576.0,Suburb,5,1.0,2.0,46.0,6,1,360600
1426.0,Suburb,5,1.2,2.0,11.0,5,1,358200
1249.0,Suburb,4,1.0,3.0,25.0,7,0,352500
1185.0,Downtown,4,1.5,1.0,78.0,6,0,279500
1469.0,Suburb,5,1.4,2.0,91.0,4,0,258800
1236.0,Rural,3,1.2,4.0,52.0,6,0,236600
1321.0,Suburb,4,1.4,2.0,19.0,5,0,304900
1374.0,Suburb,5,1.7,1.0,,4,0,290200
1078.0,Suburb,4,1.0,2.0,17.0,5,0,295100
1588.0,Downtown,5,1.3,3.0,10.0,8,0,475800
3403.0,Suburb,9,3.8,0.0,82.0,9,0,584100
759.0,Suburb,1,1.3,2.0,6.0,7,0,284100
1486.0,Suburb,4,1.6,2.0,12.0,7,0,377300
1050.0,Rural,2,1.0,1.0,34.0,7,0,215700
1611.0,Rural,6,1.0,2.0,30.0,6,1,290100
1360.0,Suburb,5,1.8,2.0,76.0,5,0,310000
1709.0,Suburb,5,1.6,2.0,44.0,5,0,335000
1951.0,Waterfront,5,1.8,2.0,27.0,6,1,803600
1424.0,Suburb,5,1.0,1.0,65.0,8,0,300500
1924.0,Waterfront,5,1.6,1.0,22.0,8,0,772100
633.0,Rural,1,1.0,1.0,80.0,4,1,137300
2228.0,Downtown,6,2.4,3.0,15.0,7,1,523600
1510.0,Downtown,5,,2.0,29.0,6,1,404000
1891.0,Downtown,6,2.2,2.0,4.0,6,1,541400
907.0,Rural,4,1.0,1.0,54.0,5,1,198300
1027.0,Suburb,4,1.9,2.0,33.0,8,0,297800
1403.0,Suburb,4,1.0,3.0,80.0,6,0,282200
1332.0,Suburb,5,1.5,2.0,25.0,6,0,330600
1466.0,Rural,4,1.7,2.0,9.0,6,0,300300
1895.0,Rural,5,1.7,0.0,40.0,5,1,277600
761.0,Downtown,2,1.0,1.0,20.0,6,0,268500
1829.0,Suburb,5,2.3,2.0,49.0,8,1,419600
1343.0,Suburb,4,1.5,1.0,15.0,8,0,324500
1255.0,Rural,3,1.9,2.0,71.0,4,0,184600
837.0,Rural,2,1.0,,31.0,4,1,184700
1573.0,Suburb,5,1.5,2.0,27.0,6,0,359800
619.0,Rural,3,1.2,3.0,68.0,7,0,143900
1648.0,Suburb,4,2.2,1.0,55.0,7,0,358600
831.0,Downtown,2,1.1,2.0,17.0,7,0,330900
1363.0,Rural,4,1.9,0.0,54.0,4,0,205000
1289.0,Suburb,5,1.0,2.0,47.0,5,1,332000
1947.0,Rural,6,2.4,1.0,28.0,3,1,306400
1265.0,Suburb,3,1.8,3.0,51.0,6,1,292200
1073.0,Suburb,4,1.0,2.0,71.0,3,1,260200
1139.0,Suburb,4,2.2,3.0,28.0,8,1,334200
2013.0,Suburb,6,2.3,2.0,28.0,9,0,457200
1590.0,Downtown,4,1.0,1.0,27.0,6,1,397900
1184.0,Rural,4,1.4,1.0,16.0,4,1,239900
1242.0,Suburb,4,1.1,2.0,28.0,7,0,314700
811.0,Suburb,2,1.3,3.0,26.0,8,0,276000
1517.0,Suburb,4,1.9,2.0,25.0,7,1,369300
763.0,Suburb,3,1.0,2.0,25.0,7,1,262300
1704.0,Suburb,5,2.4,2.0,12.0,6,1,422600
1396.0,Suburb,5,1.9,2.0,58.0,5,0,283400
2875.0,Suburb,10,,4.0,19.0,7,1,581600
942.0,Suburb,3,1.0,3.0,73.0,3,0,209800
1296.0,Suburb,4,1.6,2.0,14.0,9,1,371700
2381.0,Downtown,8,2.5,2.0,84.0,7,1,526200
1961.0,Suburb,6,2.1,2.0,23.0,8,1,419800
1072.0,Rural,5,1.2,2.0,54.0,5,1,216900
1439.0,Suburb,5,1.2,2.0,33.0,4,0,293500
1340.0,Waterfront,5,1.0,1.0,10.0,8,1,692000
1466.0,Downtown,5,1.7,3.0,11.0,5,1,391400
1071.0,Rural,3,1.0,2.0,18.0,6,0,223200
1302.0,Rural,4,,3.0,22.0,7,0,256400
803.0,Suburb,3,1.0,3.0,29.0,6,1,297200
1399.0,Suburb,5,1.0,2.0,38.0,5,0,320100
1547.0,Downtown,6,1.9,,26.0,6,0,427600
1245.0,Rural,4,1.3,4.0,36.0,5,0,222000
799.0,Suburb,2,1.0,2.0,41.0,7,0,264200
1838.0,Suburb,6,1.6,1.0,26.0,7,0,432100
1505.0,Downtown,4,1.4,2.0,46.0,6,1,405700
1062.0,Downtown,4,1.3,3.0,53.0,5,0,284300
1224.0,Rural,3,1.3,1.0,41.0,9,1,249200
829.0,Suburb,3,1.2,1.0,43.0,4,0,223500
965.0,Suburb,3,1.4,3.0,34.0,4,1,254600
1128.0,Downtown,4,1.2,2.0,62.0,6,0,365200
1984.0,Suburb,6,1.6,2.0,30.0,6,1,409700
1092.0,Rural,3,1.0,3.0,18.0,7,1,248400
1644.0,Waterfront,4,1.8,1.0,30.0,7,1,706500
1127.0,Suburb,5,1.0,1.0,10.0,6,0,316700
1450.0,Downtown,5,1.2,1.0,9.0,7,0,443900
1280.0,Downtown,5,1.4,2.0,53.0,7,0,363500
1771.0,Downtown,7,2.8,2.0,74.0,9,0,446400
1129.0,Suburb,3,1.1,1.0,23.0,6,0,274800
810.0,Waterfront,3,1.0,1.0,54.0,5,0,512300
861.0,Downtown,3,1.0,2.0,5.0,6,0,324300
1130.0,Suburb,3,1.7,3.0,41.0,2,0,249700
898.0,Suburb,3,1.3,1.0,30.0,6,0,220500
1527.0,Suburb,5,2.0,1.0,82.0,8,0,325700
1154.0,Suburb,3,1.8,1.0,27.0,7,1,309900
2864.0,Suburb,9,3.0,2.0,13.0,8,0,542300
768.0,Downtown,2,1.0,2.0,8.0,7,0,338800
1430.0,Suburb,6,2.2,4.0,30.0,8,0,373500
934.0,Suburb,2,1.3,2.0,34.0,8,1,326900
1144.0,Rural,4,1.0,2.0,26.0,7,1,268300
1401.0,Downtown,4,1.7,3.0,54.0,6,0,354400
636.0,Suburb,2,,3.0,69.0,2,0,185400
1445.0,Waterfront,4,1.9,2.0,23.0,8,1,767100
2462.0,Suburb,8,2.9,4.0,6.0,8,1,536600
1159.0,Downtown,4,1.0,2.0,37.0,6,0,320100
1456.0,Waterfront,5,1.7,2.0,62.0,5,0,556900
1859.0,Downtown,7,2.1,,23.0,8,0,499300
1271.0,Rural,5,1.5,2.0,43.0,6,1,231800
1112.0,Downtown,4,1.4,3.0,12.0,6,0,375800
647.0,Rural,2,1.2,2.0,36.0,6,1,169800
1644.0,Downtown,5,2.0,3.0,43.0,7,1,421700
1292.0,Suburb,4,1.4,2.0,37.0,4,1,289600
969.0,Waterfront,2,1.5,3.0,95.0,7,1,477900
1395.0,Suburb,3,2.3,2.0,74.0,5,0,277200
1111.0,Downtown,2,1.6,2.0,48.0,5,1,302000
1131.0,Downtown,4,1.3,3.0,59.0,7,1,344200
1626.0,Downtown,5,2.0,2.0,36.0,5,1,414300
873.0,Downtown,2,1.1,1.0,29.0,7,0,286900
1873.0,Suburb,7,2.1,3.0,21.0,7,0,450200
856.0,Suburb,3,1.7,3.0,12.0,3,1,260000
1083.0,Waterfront,4,1.0,2.0,76.0,8,0,605300
2478.0,Rural,8,3.2,2.0,98.0,7,1,358900
1921.0,Waterfront,5,2.1,2.0,31.0,7,0,782600
1382.0,Suburb,5,1.0,3.0,31.0,8,0,347900
991.0,Suburb,4,1.0,1.0,45.0,8,1,301600
1131.0,Suburb,3,1.1,2.0,27.0,6,1,304100
1371.0,Suburb,3,1.7,3.0,13.0,7,0,373200
1356.0,Downtown,4,1.5,0.0,10.0,7,0,427300
1301.0,Rural,3,1.1,2.0,96.0,6,0,186000
1326.0,Suburb,5,2.0,3.0,7.0,4,0,348100
1251.0,Suburb,4,1.8,2.0,38.0,6,0,322000
844.0,Suburb,4,1.5,3.0,8.0,8,0,321100
1135.0,Downtown,2,1.3,2.0,28.0,7,0,342400
1795.0,Suburb,6,2.0,1.0,23.0,5,0,375000
864.0,Suburb,4,1.2,1.0,9.0,7,1,286800
1261.0,Rural,3,1.2,3.0,46.0,6,1,229700
1030.0,Suburb,3,1.2,3.0,13.0,3,0,256200
,Suburb,4,1.5,3.0,8.0,8,1,382200
1183.0,Rural,3,1.0,1.0,49.0,5,0,193000
2149.0,Rural,7,,3.0,23.0,9,0,389200
1575.0,Rural,4,1.6,1.0,17.0,8,0,298700
880.0,Suburb,3,1.0,1.0,51.0,5,1,239600
1660.0,Suburb,6,2.0,2.0,12.0,7,0,397500
1045.0,Suburb,3,1.6,3.0,6.0,9,0,346700
1114.0,Rural,3,1.0,3.0,66.0,7,1,214000
1481.0,Waterfront,5,1.5,2.0,87.0,7,1,651100
1144.0,Suburb,4,1.0,1.0,27.0,10,1,336900
1782.0,Suburb,5,1.7,1.0,1.0,7,1,427600
1045.0,Suburb,2,1.0,1.0,27.0,7,1,269700
1099.0,Downtown,3,1.2,4.0,53.0,5,0,329700
1086.0,Downtown,4,1.4,3.0,62.0,4,1,291000
1118.0,Downtown,4,1.4,3.0,13.0,6,0,349400
1904.0,Suburb,7,1.7,2.0,24.0,7,0,402100
1638.0,Suburb,5,2.3,2.0,36.0,7,1,362800
2315.0,Suburb,7,2.9,3.0,51.0,5,0,434200
2767.0,Suburb,9,2.8,2.0,47.0,8,0,560100
963.0,Downtown,3,1.5,2.0,42.0,5,0,286200
1370.0,Suburb,4,1.6,1.0,62.0,7,1,275600
919.0,Downtown,2,1.0,2.0,29.0,7,1,334100
1044.0,Downtown,3,1.3,2.0,76.0,5,0,253800
1095.0,Waterfront,4,1.2,1.0,20.0,5,0,607400
955.0,Downtown,2,1.3,2.0,48.0,8,1,319800
957.0,Suburb,4,1.1,2.0,22.0,7,1,296900
1279.0,Suburb,2,1.3,2.0,,6,0,332100
907.0,Suburb,2,1.0,1.0,31.0,8,0,288200
1754.0,Suburb,5,2.1,2.0,21.0,6,0,369500
999.0,Rural,4,1.0,2.0,64.0,5,0,167700
3291.0,Suburb,9,3.9,2.0,23.0,6,1,578600
1159.0,Suburb,4,,3.0,30.0,6,0,357200
1371.0,Rural,5,1.4,1.0,44.0,7,1,245800
885.0,Downtown,2,1.3,4.0,122.0,8,1,285200
2312.0,Suburb,7,2.6,2.0,45.0,7,1,458000
1916.0,Downtown,6,2.2,2.0,31.0,8,1,474300
1473.0,Downtown,4,1.6,1.0,5.0,6,0,411200
870.0,Waterfront,2,1.6,3.0,27.0,5,0,534500
1433.0,Rural,5,1.3,2.0,18.0,4,0,266700
936.0,Downtown,3,1.0,2.0,24.0,5,1,331400
2139.0,Suburb,7,1.9,2.0,22.0,5,1,429100
1735.0,Downtown,6,2.2,2.0,44.0,9,0,435400
1381.0,Suburb,5,1.3,2.0,27.0,7,1,332000
614.0,Suburb,2,1.0,2.0,15.0,5,0,189000
978.0,Rural,3,1.0,2.0,54.0,8,0,207200
1669.0,Downtown,6,1.9,1.0,11.0,4,0,419400
1975.0,Suburb,7,1.8,1.0,30.0,6,1,397200
1910.0,Waterfront,6,1.3,2.0,27.0,9,0,777200
805.0,Rural,2,1.1,2.0,38.0,6,0,185400
1475.0,Suburb,4,1.0,3.0,,10,1,353800
1854.0,Suburb,6,2.4,,130.0,8,0,340500
788.0,Rural,3,1.4,2.0,31.0,8,0,206200
1336.0,Suburb,3,1.4,2.0,18.0,8,0,356300
1462.0,Suburb,5,2.1,2.0,17.0,6,0,350700
1217.0,Suburb,5,1.3,,17.0,5,0,300400
740.0,Waterfront,3,1.4,2.0,37.0,6,0,465800
1207.0,Suburb,3,1.2,2.0,4.0,5,1,321400
1206.0,Downtown,3,1.0,1.0,10.0,6,1,370700
1277.0,Suburb,4,1.4,2.0,37.0,6,1,315700
,Rural,3,1.8,2.0,56.0,8,0,257200
1162.0,Suburb,4,1.5,1.0,56.0,7,0,291000
1323.0,Suburb,5,1.3,1.0,33.0,9,0,347300
1543.0,Suburb,6,1.8,3.0,51.0,3,0,326200
1215.0,Suburb,3,1.7,1.0,63.0,4,0,292400
1175.0,Waterfront,4,1.3,2.0,22.0,5,0,613600
1380.0,Suburb,4,2.5,1.0,59.0,8,1,297200
724.0,Rural,2,1.0,1.0,8.0,6,1,205700
1560.0,Suburb,5,2.1,2.0,10.0,4,0,341600
1339.0,Downtown,5,1.8,1.0,23.0,6,1,352700
1357.0,Suburb,5,1.3,2.0,7.0,4,0,359800
1822.0,Downtown,6,1.9,3.0,44.0,4,1,457700
717.0,Rural,2,1.2,3.0,20.0,8,1,204500
712.0,Rural,2,1.0,3.0,27.0,5,0,166300
1462.0,Downtown,3,1.7,,28.0,6,0,387400
1336.0,Suburb,5,1.0,2.0,23.0,6,0,315700
1414.0,Waterfront,4,1.8,2.0,17.0,6,1,686800
1155.0,Suburb,4,1.4,3.0,43.0,5,0,274600
1657.0,Rural,6,1.8,3.0,20.0,6,1,303700
1805.0,Downtown,5,2.1,3.0,28.0,7,0,437500
1564.0,Downtown,4,1.6,3.0,39.0,8,1,450100
1232.0,Suburb,5,1.2,4.0,63.0,7,0,330200
682.0,Downtown,2,1.0,2.0,59.0,4,1,231500
1713.0,Rural,5,1.7,2.0,21.0,8,1,322300
1980.0,Suburb,6,3.0,2.0,16.0,7,0,456600
1646.0,Suburb,6,2.1,1.0,71.0,5,0,325000
1011.0,Suburb,4,1.0,2.0,20.0,6,0,322700
1662.0,Suburb,4,2.6,1.0,42.0,7,1,351600
1764.0,Rural,7,1.8,2.0,6.0,6,1,341300
2206.0,Suburb,8,2.5,2.0,4.0,7,0,484200
1012.0,Rural,3,1.4,3.0,31.0,5,1,201200
1246.0,Suburb,3,1.0,3.0,25.0,9,1,395300
1701.0,Suburb,6,1.8,1.0,49.0,4,1,387000
1364.0,Suburb,5,1.3,4.0,17.0,7,0,360300
937.0,Suburb,2,1.1,2.0,37.0,6,0,268900
1529.0,Suburb,5,1.8,2.0,47.0,7,1,349800
1612.0,Suburb,7,1.8,1.0,17.0,5,1,369900
1378.0,Suburb,4,1.5,2.0,23.0,8,1,344200
1437.0,Downtown,4,2.0,3.0,12.0,6,1,397800
1233.0,Rural,3,1.5,2.0,50.0,4,0,235000
2150.0,Rural,8,2.4,2.0,43.0,5,1,338600
1004.0,Suburb,4,1.2,2.0,45.0,6,1,279100
1110.0,Waterfront,4,1.9,1.0,25.0,4,1,562000
